panel,element,type,parent,x,y,width,height,point,relativeTo,relativePoint,offsetX,offsetY,texture,font,fontPath,fontSize,color,layer,strata,bgFile,edgeFile,tileSize,edgeSize,insets,texCoords,source,assetSource,fontSource,coverage
"talent-frame","TalentFrameTitleText","FontString","TalentFrame","","","","","TOP","","","0","-18","","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","OVERLAY","","","","","","","","interface.MPQ:Interface\FrameXML\TalentFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"talent-frame","TalentFramePointsLeft","Texture","TalentFrame","75","48","8","20","TOPLEFT","TalentFrame","","75","-48","Interface\Common\Common-Input-Border.blp","","","","","OVERLAY","","","","","","","0|0|0.0625|0.625","interface.MPQ:Interface\FrameXML\TalentFrame.xml","interface.MPQ:Interface\Common\Common-Input-Border.blp","",""
"talent-frame","TalentFramePointsMiddle","Texture","TalentFrame","83","48","230","20","LEFT","TalentFramePointsLeft","RIGHT","","","Interface\Common\Common-Input-Border.blp","","","","","OVERLAY","","","","","","","0.0625|0|0.9375|0.625","interface.MPQ:Interface\FrameXML\TalentFrame.xml","interface.MPQ:Interface\Common\Common-Input-Border.blp","",""
"talent-frame","TalentFramePointsRight","Texture","TalentFrame","313","48","8","20","LEFT","TalentFramePointsMiddle","RIGHT","","","Interface\Common\Common-Input-Border.blp","","","","","OVERLAY","","","","","","","0.9375|0|1.0|0.625","interface.MPQ:Interface\FrameXML\TalentFrame.xml","interface.MPQ:Interface\Common\Common-Input-Border.blp","",""
"talent-frame","TalentFrameSpentPoints","FontString","TalentFrame","","","","","TOP","TalentFramePointsMiddle","","0","-5","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","OVERLAY","","","","","","","","interface.MPQ:Interface\FrameXML\TalentFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"talent-frame","TalentFrameTalentPointsText","FontString","TalentFrame","","","","","BOTTOMRIGHT","","BOTTOMLEFT","252","87","","GameFontHighlightSmall","Fonts\FRIZQT__.TTF","10","#FFFFFFFF","OVERLAY","","","","","","","","interface.MPQ:Interface\FrameXML\TalentFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"talent-frame","TalentFrameTalentPoints","FontString","TalentFrame","","","","","RIGHT","TalentFrameTalentPointsText","LEFT","-3","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","OVERLAY","","","","","","","","interface.MPQ:Interface\FrameXML\TalentFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"talent-frame","TalentFrameCloseButton","Button","TalentFrame","324","10","32","32","CENTER","","TOPRIGHT","-44","-26","Interface\Buttons\UI-Panel-MinimizeButton-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TalentFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-MinimizeButton-Up.blp","",""
"talent-frame","TalentFrameCloseButton/NormalTexture","NormalTexture","TalentFrameCloseButton","324","10","32","32","","","","","","Interface\Buttons\UI-Panel-MinimizeButton-Up.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-MinimizeButton-Up.blp","",""
"talent-frame","TalentFrameCloseButton/PushedTexture","PushedTexture","TalentFrameCloseButton","324","10","32","32","","","","","","Interface\Buttons\UI-Panel-MinimizeButton-Down.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-MinimizeButton-Down.blp","",""
"talent-frame","TalentFrameCloseButton/HighlightTexture","HighlightTexture","TalentFrameCloseButton","324","10","32","32","","","","","","Interface\Buttons\UI-Panel-MinimizeButton-Highlight.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-MinimizeButton-Highlight.blp","",""
"talent-frame","TalentFrameCancelButton","Button","TalentFrame","265","409","80","22","CENTER","","TOPLEFT","305","-420","Interface\Buttons\UI-Panel-Button-Up.blp","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","","","","","","","","","interface.MPQ:Interface\FrameXML\TalentFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"talent-frame","TalentFrameCancelButton/NormalTexture","NormalTexture","TalentFrameCancelButton","265","409","80","22","","","","","","Interface\Buttons\UI-Panel-Button-Up.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","",""
"talent-frame","TalentFrameCancelButton/PushedTexture","PushedTexture","TalentFrameCancelButton","265","409","80","22","","","","","","Interface\Buttons\UI-Panel-Button-Down.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Down.blp","",""
"talent-frame","TalentFrameCancelButton/DisabledTexture","DisabledTexture","TalentFrameCancelButton","265","409","80","22","","","","","","Interface\Buttons\UI-Panel-Button-Disabled.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Disabled.blp","",""
"talent-frame","TalentFrameCancelButton/HighlightTexture","HighlightTexture","TalentFrameCancelButton","265","409","80","22","","","","","","Interface\Buttons\UI-Panel-Button-Highlight.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Highlight.blp","",""
"talent-frame","TalentFrameTab1","Button","TalentFrame","","","","","BOTTOMLEFT","","","15","46","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TalentFrame.xml","","",""
"talent-frame","TalentFrameTab2","Button","TalentFrame","","","","","LEFT","TalentFrameTab1","RIGHT","-15","0","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TalentFrame.xml","","",""
"talent-frame","TalentFrameTab3","Button","TalentFrame","","","","","LEFT","TalentFrameTab2","RIGHT","-15","0","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TalentFrame.xml","","",""
"talent-frame","TalentFrameTab4","Button","TalentFrame","","","","","LEFT","TalentFrameTab3","RIGHT","-15","0","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TalentFrame.xml","","",""
"talent-frame","TalentFrameTab5","Button","TalentFrame","","","","","LEFT","TalentFrameTab4","RIGHT","-15","0","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TalentFrame.xml","","",""
