panel,element,type,parent,x,y,width,height,point,relativeTo,relativePoint,offsetX,offsetY,texture,font,fontPath,fontSize,color,layer,strata,bgFile,edgeFile,tileSize,edgeSize,insets,texCoords,source,assetSource,fontSource,coverage
"quest-log","QuestLogFrameCloseButton","Button","QuestLogFrame","322","8","32","32","TOPRIGHT","QuestLogFrame","TOPRIGHT","-30","-8","Interface\Buttons\UI-Panel-MinimizeButton-Up.blp","","","","","","","","","","","","","patch-2.MPQ:Interface\FrameXML\QuestLogFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-MinimizeButton-Up.blp","",""
"quest-log","QuestLogFrameCloseButton/NormalTexture","NormalTexture","QuestLogFrameCloseButton","322","8","32","32","","","","","","Interface\Buttons\UI-Panel-MinimizeButton-Up.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-MinimizeButton-Up.blp","",""
"quest-log","QuestLogFrameCloseButton/PushedTexture","PushedTexture","QuestLogFrameCloseButton","322","8","32","32","","","","","","Interface\Buttons\UI-Panel-MinimizeButton-Down.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-MinimizeButton-Down.blp","",""
"quest-log","QuestLogFrameCloseButton/HighlightTexture","HighlightTexture","QuestLogFrameCloseButton","322","8","32","32","","","","","","Interface\Buttons\UI-Panel-MinimizeButton-Highlight.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-MinimizeButton-Highlight.blp","",""
"quest-log","QuestLogFrameAbandonButton","Button","QuestLogFrame","17","437","125","21","BOTTOMLEFT","QuestLogFrame","BOTTOMLEFT","17","54","Interface\Buttons\UI-Panel-Button-Up.blp","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","","","","","","","","","patch-2.MPQ:Interface\FrameXML\QuestLogFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"quest-log","QuestLogFrameAbandonButton/NormalTexture","NormalTexture","QuestLogFrameAbandonButton","17","437","125","21","","","","","","Interface\Buttons\UI-Panel-Button-Up.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","",""
"quest-log","QuestLogFrameAbandonButton/PushedTexture","PushedTexture","QuestLogFrameAbandonButton","17","437","125","21","","","","","","Interface\Buttons\UI-Panel-Button-Down.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Down.blp","",""
"quest-log","QuestLogFrameAbandonButton/DisabledTexture","DisabledTexture","QuestLogFrameAbandonButton","17","437","125","21","","","","","","Interface\Buttons\UI-Panel-Button-Disabled.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Disabled.blp","",""
"quest-log","QuestLogFrameAbandonButton/HighlightTexture","HighlightTexture","QuestLogFrameAbandonButton","17","437","125","21","","","","","","Interface\Buttons\UI-Panel-Button-Highlight.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Highlight.blp","",""
"quest-log","QuestFrameExitButton","Button","QuestLogFrame","264","437","77","21","BOTTOMRIGHT","QuestLogFrame","BOTTOMRIGHT","-43","54","Interface\Buttons\UI-Panel-Button-Up.blp","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","","","","","","","","","patch-2.MPQ:Interface\FrameXML\QuestLogFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"quest-log","QuestFrameExitButton/NormalTexture","NormalTexture","QuestFrameExitButton","264","437","77","21","","","","","","Interface\Buttons\UI-Panel-Button-Up.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","",""
"quest-log","QuestFrameExitButton/PushedTexture","PushedTexture","QuestFrameExitButton","264","437","77","21","","","","","","Interface\Buttons\UI-Panel-Button-Down.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Down.blp","",""
"quest-log","QuestFrameExitButton/DisabledTexture","DisabledTexture","QuestFrameExitButton","264","437","77","21","","","","","","Interface\Buttons\UI-Panel-Button-Disabled.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Disabled.blp","",""
"quest-log","QuestFrameExitButton/HighlightTexture","HighlightTexture","QuestFrameExitButton","264","437","77","21","","","","","","Interface\Buttons\UI-Panel-Button-Highlight.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Highlight.blp","",""
"quest-log","QuestFramePushQuestButton","Button","QuestLogFrame","141","437","123","21","RIGHT","QuestFrameExitButton","LEFT","0","0","Interface\Buttons\UI-Panel-Button-Up.blp","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","","","","","","","","","patch-2.MPQ:Interface\FrameXML\QuestLogFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"quest-log","QuestFramePushQuestButton/NormalTexture","NormalTexture","QuestFramePushQuestButton","141","437","123","21","","","","","","Interface\Buttons\UI-Panel-Button-Up.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","",""
"quest-log","QuestFramePushQuestButton/PushedTexture","PushedTexture","QuestFramePushQuestButton","141","437","123","21","","","","","","Interface\Buttons\UI-Panel-Button-Down.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Down.blp","",""
"quest-log","QuestFramePushQuestButton/DisabledTexture","DisabledTexture","QuestFramePushQuestButton","141","437","123","21","","","","","","Interface\Buttons\UI-Panel-Button-Disabled.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Disabled.blp","",""
"quest-log","QuestFramePushQuestButton/HighlightTexture","HighlightTexture","QuestFramePushQuestButton","141","437","123","21","","","","","","Interface\Buttons\UI-Panel-Button-Highlight.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Highlight.blp","",""
