panel,element,type,parent,x,y,width,height,point,relativeTo,relativePoint,offsetX,offsetY,texture,font,fontPath,fontSize,color,layer,strata,bgFile,edgeFile,tileSize,edgeSize,insets,texCoords,source,assetSource,fontSource,coverage
"merchant","MerchantItem6SlotTexture","Texture","MerchantItem6","176","171","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"merchant","MerchantItem6NameFrame","Texture","MerchantItem6","231","182","128","78","LEFT","MerchantItem6SlotTexture","RIGHT","-9","-18","Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","patch.MPQ:Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","",""
"merchant","MerchantItem6Name","FontString","MerchantItem6","235","181","100","30","LEFT","MerchantItem6SlotTexture","RIGHT","-5","7","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"merchant","MerchantItem6ItemButton","Button","MerchantItem6","","","","","TOPLEFT","MerchantItem6","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem6MoneyFrame","Frame","MerchantItem6","","","","","BOTTOMLEFT","MerchantItem6NameFrame","BOTTOMLEFT","2","31","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem7","Frame","MerchantFrame","24","236","153","44","TOPLEFT","MerchantItem5","BOTTOMLEFT","0","-8","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem7SlotTexture","Texture","MerchantItem7","11","223","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"merchant","MerchantItem7NameFrame","Texture","MerchantItem7","66","234","128","78","LEFT","MerchantItem7SlotTexture","RIGHT","-9","-18","Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","patch.MPQ:Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","",""
"merchant","MerchantItem7Name","FontString","MerchantItem7","70","233","100","30","LEFT","MerchantItem7SlotTexture","RIGHT","-5","7","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"merchant","MerchantItem7ItemButton","Button","MerchantItem7","","","","","TOPLEFT","MerchantItem7","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem7MoneyFrame","Frame","MerchantItem7","","","","","BOTTOMLEFT","MerchantItem7NameFrame","BOTTOMLEFT","2","31","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem8","Frame","MerchantFrame","189","236","153","44","TOPLEFT","MerchantItem7","TOPRIGHT","12","0","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem8SlotTexture","Texture","MerchantItem8","176","223","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"merchant","MerchantItem8NameFrame","Texture","MerchantItem8","231","234","128","78","LEFT","MerchantItem8SlotTexture","RIGHT","-9","-18","Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","patch.MPQ:Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","",""
"merchant","MerchantItem8Name","FontString","MerchantItem8","235","233","100","30","LEFT","MerchantItem8SlotTexture","RIGHT","-5","7","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"merchant","MerchantItem8ItemButton","Button","MerchantItem8","","","","","TOPLEFT","MerchantItem8","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem8MoneyFrame","Frame","MerchantItem8","","","","","BOTTOMLEFT","MerchantItem8NameFrame","BOTTOMLEFT","2","31","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem9","Frame","MerchantFrame","24","288","153","44","TOPLEFT","MerchantItem7","BOTTOMLEFT","0","-8","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem9SlotTexture","Texture","MerchantItem9","11","275","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"merchant","MerchantItem9NameFrame","Texture","MerchantItem9","66","286","128","78","LEFT","MerchantItem9SlotTexture","RIGHT","-9","-18","Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","patch.MPQ:Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","",""
"merchant","MerchantItem9Name","FontString","MerchantItem9","70","285","100","30","LEFT","MerchantItem9SlotTexture","RIGHT","-5","7","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"merchant","MerchantItem9ItemButton","Button","MerchantItem9","","","","","TOPLEFT","MerchantItem9","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem9MoneyFrame","Frame","MerchantItem9","","","","","BOTTOMLEFT","MerchantItem9NameFrame","BOTTOMLEFT","2","31","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem10","Frame","MerchantFrame","189","288","153","44","TOPLEFT","MerchantItem9","TOPRIGHT","12","0","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem10SlotTexture","Texture","MerchantItem10","176","275","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"merchant","MerchantItem10NameFrame","Texture","MerchantItem10","231","286","128","78","LEFT","MerchantItem10SlotTexture","RIGHT","-9","-18","Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","patch.MPQ:Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","",""
"merchant","MerchantItem10Name","FontString","MerchantItem10","235","285","100","30","LEFT","MerchantItem10SlotTexture","RIGHT","-5","7","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"merchant","MerchantItem10ItemButton","Button","MerchantItem10","","","","","TOPLEFT","MerchantItem10","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem10MoneyFrame","Frame","MerchantItem10","","","","","BOTTOMLEFT","MerchantItem10NameFrame","BOTTOMLEFT","2","31","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem11","Frame","MerchantFrame","24","347","153","44","TOPLEFT","MerchantItem9","BOTTOMLEFT","0","-15","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem11SlotTexture","Texture","MerchantItem11","11","334","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"merchant","MerchantItem11NameFrame","Texture","MerchantItem11","66","345","128","78","LEFT","MerchantItem11SlotTexture","RIGHT","-9","-18","Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","patch.MPQ:Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","",""
"merchant","MerchantItem11Name","FontString","MerchantItem11","70","344","100","30","LEFT","MerchantItem11SlotTexture","RIGHT","-5","7","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"merchant","MerchantItem11ItemButton","Button","MerchantItem11","","","","","TOPLEFT","MerchantItem11","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem11MoneyFrame","Frame","MerchantItem11","","","","","BOTTOMLEFT","MerchantItem11NameFrame","BOTTOMLEFT","2","31","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem12","Frame","MerchantFrame","189","347","153","44","TOPLEFT","MerchantItem11","TOPRIGHT","12","0","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem12SlotTexture","Texture","MerchantItem12","176","334","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"merchant","MerchantItem12NameFrame","Texture","MerchantItem12","231","345","128","78","LEFT","MerchantItem12SlotTexture","RIGHT","-9","-18","Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","","","","","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","patch.MPQ:Interface\MerchantFrame\UI-Merchant-LabelSlots.blp","",""
"merchant","MerchantItem12Name","FontString","MerchantItem12","235","344","100","30","LEFT","MerchantItem12SlotTexture","RIGHT","-5","7","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"merchant","MerchantItem12ItemButton","Button","MerchantItem12","","","","","TOPLEFT","MerchantItem12","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantItem12MoneyFrame","Frame","MerchantItem12","","","","","BOTTOMLEFT","MerchantItem12NameFrame","BOTTOMLEFT","2","31","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantRepairAllButton","Button","MerchantFrame","136","385","36","36","BOTTOMRIGHT","","BOTTOMLEFT","172","91","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantRepairAllIcon","Texture","MerchantRepairAllButton","136","385","36","36","","","","","","Interface\MerchantFrame\UI-Merchant-RepairIcons.blp","","","","","BORDER","","","","","","","0.28125|0|0.5625|0.5625","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","interface.MPQ:Interface\MerchantFrame\UI-Merchant-RepairIcons.blp","",""
"merchant","MerchantRepairAllButton/NormalTexture","NormalTexture","MerchantRepairAllButton","136","385","36","36","","","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantRepairAllButton/PushedTexture","PushedTexture","MerchantRepairAllButton","136","385","36","36","","","","","","Interface\Buttons\UI-Quickslot-Depress.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","interface.MPQ:Interface\Buttons\UI-Quickslot-Depress.blp","",""
"merchant","MerchantRepairAllButton/HighlightTexture","HighlightTexture","MerchantRepairAllButton","136","385","36","36","","","","","","Interface\Buttons\ButtonHilight-Square.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","interface.MPQ:Interface\Buttons\ButtonHilight-Square.blp","",""
"merchant","MerchantRepairItemButton","Button","MerchantFrame","98","385","36","36","RIGHT","MerchantRepairAllButton","LEFT","-2","0","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
"merchant","MerchantRepairItemButton/Texture","Texture","MerchantRepairItemButton","98","385","36","36","","","","","","Interface\MerchantFrame\UI-Merchant-RepairIcons.blp","","","","","BORDER","","","","","","","0|0|0.28125|0.5625","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","interface.MPQ:Interface\MerchantFrame\UI-Merchant-RepairIcons.blp","",""
"merchant","MerchantRepairItemButton/NormalTexture","NormalTexture","MerchantRepairItemButton","98","385","36","36","","","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\MerchantFrame.xml","","",""
