panel,element,type,parent,x,y,width,height,point,relativeTo,relativePoint,offsetX,offsetY,texture,font,fontPath,fontSize,color,layer,strata,bgFile,edgeFile,tileSize,edgeSize,insets,texCoords,source,assetSource,fontSource,coverage
"trainer","ClassTrainerAvailableButtonText","FontString","ClassTrainerAvailableButton","","","","","LEFT","","RIGHT","-2","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","ARTWORK","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerAvailableButton/NormalTexture","NormalTexture","ClassTrainerAvailableButton","107","66.5","25","25","","","","","","Interface\Buttons\UI-CheckBox-Up.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Up.blp","",""
"trainer","ClassTrainerAvailableButton/PushedTexture","PushedTexture","ClassTrainerAvailableButton","107","66.5","25","25","","","","","","Interface\Buttons\UI-CheckBox-Down.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Down.blp","",""
"trainer","ClassTrainerAvailableButton/HighlightTexture","HighlightTexture","ClassTrainerAvailableButton","107","66.5","25","25","","","","","","Interface\Buttons\UI-CheckBox-Highlight.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Highlight.blp","",""
"trainer","ClassTrainerAvailableButton/CheckedTexture","CheckedTexture","ClassTrainerAvailableButton","107","66.5","25","25","","","","","","Interface\Buttons\UI-CheckBox-Check.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Check.blp","",""
"trainer","ClassTrainerUnavailableButton","CheckButton","ClassTrainerSortFrame","","","25","25","LEFT","ClassTrainerAvailableButtonText","RIGHT","10","0","Interface\Buttons\UI-CheckBox-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Up.blp","",""
"trainer","ClassTrainerUnavailableButtonText","FontString","ClassTrainerUnavailableButton","","","","","LEFT","","RIGHT","-2","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","ARTWORK","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerUnavailableButton/NormalTexture","NormalTexture","ClassTrainerUnavailableButton","","","","","","","","","","Interface\Buttons\UI-CheckBox-Up.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Up.blp","",""
"trainer","ClassTrainerUnavailableButton/PushedTexture","PushedTexture","ClassTrainerUnavailableButton","","","","","","","","","","Interface\Buttons\UI-CheckBox-Down.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Down.blp","",""
"trainer","ClassTrainerUnavailableButton/HighlightTexture","HighlightTexture","ClassTrainerUnavailableButton","","","","","","","","","","Interface\Buttons\UI-CheckBox-Highlight.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Highlight.blp","",""
"trainer","ClassTrainerUnavailableButton/CheckedTexture","CheckedTexture","ClassTrainerUnavailableButton","","","","","","","","","","Interface\Buttons\UI-CheckBox-Check.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Check.blp","",""
"trainer","ClassTrainerUsedButton","CheckButton","ClassTrainerSortFrame","","","25","25","LEFT","ClassTrainerUnavailableButtonText","RIGHT","10","0","Interface\Buttons\UI-CheckBox-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Up.blp","",""
"trainer","ClassTrainerUsedButtonText","FontString","ClassTrainerUsedButton","","","","","LEFT","","RIGHT","-2","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","ARTWORK","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerUsedButton/NormalTexture","NormalTexture","ClassTrainerUsedButton","","","","","","","","","","Interface\Buttons\UI-CheckBox-Up.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Up.blp","",""
"trainer","ClassTrainerUsedButton/PushedTexture","PushedTexture","ClassTrainerUsedButton","","","","","","","","","","Interface\Buttons\UI-CheckBox-Down.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Down.blp","",""
"trainer","ClassTrainerUsedButton/HighlightTexture","HighlightTexture","ClassTrainerUsedButton","","","","","","","","","","Interface\Buttons\UI-CheckBox-Highlight.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Highlight.blp","",""
"trainer","ClassTrainerUsedButton/CheckedTexture","CheckedTexture","ClassTrainerUsedButton","","","","","","","","","","Interface\Buttons\UI-CheckBox-Check.blp","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Check.blp","",""
"trainer","ClassTrainerSkill1","Button","ClassTrainerFrame","22","100","293","16","TOPLEFT","ClassTrainerFrame","","22","-100","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill1SubText","FontString","ClassTrainerSkill1","22","100","293","16","","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerSkill1/NormalTexture","NormalTexture","ClassTrainerSkill1","25","100","16","16","LEFT","","","3","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill1Highlight","HighlightTexture","ClassTrainerSkill1","25","100","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Hilight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Hilight.blp","",""
"trainer","ClassTrainerSkill1/DisabledTexture","DisabledTexture","ClassTrainerSkill1","25","100","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Disabled.blp","",""
"trainer","ClassTrainerSkill2","Button","ClassTrainerFrame","22","116","293","16","TOPLEFT","ClassTrainerSkill1","BOTTOMLEFT","0","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill2SubText","FontString","ClassTrainerSkill2","22","116","293","16","","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerSkill2/NormalTexture","NormalTexture","ClassTrainerSkill2","25","116","16","16","LEFT","","","3","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill2Highlight","HighlightTexture","ClassTrainerSkill2","25","116","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Hilight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Hilight.blp","",""
"trainer","ClassTrainerSkill2/DisabledTexture","DisabledTexture","ClassTrainerSkill2","25","116","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Disabled.blp","",""
"trainer","ClassTrainerSkill3","Button","ClassTrainerFrame","22","132","293","16","TOPLEFT","ClassTrainerSkill2","BOTTOMLEFT","0","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill3SubText","FontString","ClassTrainerSkill3","22","132","293","16","","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerSkill3/NormalTexture","NormalTexture","ClassTrainerSkill3","25","132","16","16","LEFT","","","3","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill3Highlight","HighlightTexture","ClassTrainerSkill3","25","132","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Hilight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Hilight.blp","",""
"trainer","ClassTrainerSkill3/DisabledTexture","DisabledTexture","ClassTrainerSkill3","25","132","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Disabled.blp","",""
"trainer","ClassTrainerSkill4","Button","ClassTrainerFrame","22","148","293","16","TOPLEFT","ClassTrainerSkill3","BOTTOMLEFT","0","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill4SubText","FontString","ClassTrainerSkill4","22","148","293","16","","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerSkill4/NormalTexture","NormalTexture","ClassTrainerSkill4","25","148","16","16","LEFT","","","3","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill4Highlight","HighlightTexture","ClassTrainerSkill4","25","148","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Hilight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Hilight.blp","",""
"trainer","ClassTrainerSkill4/DisabledTexture","DisabledTexture","ClassTrainerSkill4","25","148","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Disabled.blp","",""
"trainer","ClassTrainerSkill5","Button","ClassTrainerFrame","22","164","293","16","TOPLEFT","ClassTrainerSkill4","BOTTOMLEFT","0","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill5SubText","FontString","ClassTrainerSkill5","22","164","293","16","","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerSkill5/NormalTexture","NormalTexture","ClassTrainerSkill5","25","164","16","16","LEFT","","","3","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill5Highlight","HighlightTexture","ClassTrainerSkill5","25","164","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Hilight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Hilight.blp","",""
"trainer","ClassTrainerSkill5/DisabledTexture","DisabledTexture","ClassTrainerSkill5","25","164","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Disabled.blp","",""
"trainer","ClassTrainerSkill6","Button","ClassTrainerFrame","22","180","293","16","TOPLEFT","ClassTrainerSkill5","BOTTOMLEFT","0","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill6SubText","FontString","ClassTrainerSkill6","22","180","293","16","","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerSkill6/NormalTexture","NormalTexture","ClassTrainerSkill6","25","180","16","16","LEFT","","","3","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill6Highlight","HighlightTexture","ClassTrainerSkill6","25","180","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Hilight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Hilight.blp","",""
"trainer","ClassTrainerSkill6/DisabledTexture","DisabledTexture","ClassTrainerSkill6","25","180","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Disabled.blp","",""
"trainer","ClassTrainerSkill7","Button","ClassTrainerFrame","22","196","293","16","TOPLEFT","ClassTrainerSkill6","BOTTOMLEFT","0","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill7SubText","FontString","ClassTrainerSkill7","22","196","293","16","","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerSkill7/NormalTexture","NormalTexture","ClassTrainerSkill7","25","196","16","16","LEFT","","","3","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill7Highlight","HighlightTexture","ClassTrainerSkill7","25","196","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Hilight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Hilight.blp","",""
"trainer","ClassTrainerSkill7/DisabledTexture","DisabledTexture","ClassTrainerSkill7","25","196","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Disabled.blp","",""
"trainer","ClassTrainerSkill8","Button","ClassTrainerFrame","22","212","293","16","TOPLEFT","ClassTrainerSkill7","BOTTOMLEFT","0","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill8SubText","FontString","ClassTrainerSkill8","22","212","293","16","","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trainer","ClassTrainerSkill8/NormalTexture","NormalTexture","ClassTrainerSkill8","25","212","16","16","LEFT","","","3","0","Interface\Buttons\UI-MinusButton-UP.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-MinusButton-UP.blp","",""
"trainer","ClassTrainerSkill8Highlight","HighlightTexture","ClassTrainerSkill8","25","212","16","16","LEFT","","","3","0","Interface\Buttons\UI-PlusButton-Hilight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\ClassTrainerFrame.xml","interface.MPQ:Interface\Buttons\UI-PlusButton-Hilight.blp","",""
