panel,element,type,parent,x,y,width,height,point,relativeTo,relativePoint,offsetX,offsetY,texture,font,fontPath,fontSize,color,layer,strata,bgFile,edgeFile,tileSize,edgeSize,insets,texCoords,source,assetSource,fontSource,coverage
"trade","TradeFrameRecipientEnchantText","FontString","TradeFrame","","","","","LEFT","TradeFramePlayerEnchantText","","170","0","","GameFontHighlightSmall","Fonts\FRIZQT__.TTF","10","#FFFFFFFF","ARTWORK","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trade","TradeHighlightPlayer","Frame","TradeFrame","19","100","161","266","TOPLEFT","TradeFrame","","19","-100","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeHighlightPlayerTop","Texture","TradeHighlightPlayer","19","100","161","16","TOPLEFT","","","","","Interface\TradeFrame\UI-TradeFrame-Highlight.blp","","","","","BACKGROUND","","","","","","","0|0|0.62890625|0.0625","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-Highlight.blp","",""
"trade","TradeHighlightPlayerBottom","Texture","TradeHighlightPlayer","19","350","161","16","BottomLeft","","","","","Interface\TradeFrame\UI-TradeFrame-Highlight.blp","","","","","BACKGROUND","","","","","","","0|0.9375|0.62890625|1.0","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-Highlight.blp","",""
"trade","TradeHighlightPlayerMiddle","Texture","TradeHighlightPlayer","19","340","161","10","BOTTOM","TradeHighlightPlayerBottom","TOP","","","Interface\TradeFrame\UI-TradeFrame-Highlight.blp","","","","","BACKGROUND","","","","","","","0|0.0625|0.62890625|0.9375","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-Highlight.blp","",""
"trade","TradeHighlightRecipient","Frame","TradeFrame","189","100","161","266","TOPLEFT","","","189","-100","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeHighlightRecipientTop","Texture","TradeHighlightRecipient","189","100","161","16","TOPLEFT","","","","","Interface\TradeFrame\UI-TradeFrame-Highlight.blp","","","","","BACKGROUND","","","","","","","0|0|0.62890625|0.0625","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-Highlight.blp","",""
"trade","TradeHighlightRecipientBottom","Texture","TradeHighlightRecipient","189","350","161","16","BottomLeft","","","","","Interface\TradeFrame\UI-TradeFrame-Highlight.blp","","","","","BACKGROUND","","","","","","","0|0.9375|0.62890625|1.0","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-Highlight.blp","",""
"trade","TradeHighlightRecipientMiddle","Texture","TradeHighlightRecipient","189","340","161","10","BOTTOM","TradeHighlightRecipientBottom","TOP","","","Interface\TradeFrame\UI-TradeFrame-Highlight.blp","","","","","BACKGROUND","","","","","","","0|0.0625|0.62890625|0.9375","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-Highlight.blp","",""
"trade","TradeHighlightPlayerEnchant","Frame","TradeFrame","19","370","161","61","TOPLEFT","TradeHighlightPlayer","BOTTOMLEFT","0","-4","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeHighlightPlayerEnchantTop","Texture","TradeHighlightPlayerEnchant","19","370","161","16","TOPLEFT","","","","","Interface\TradeFrame\UI-TradeFrame-Highlight.blp","","","","","BACKGROUND","","","","","","","0|0|0.62890625|0.0625","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-Highlight.blp","",""
"trade","TradeHighlightPlayerEnchantBottom","Texture","TradeHighlightPlayerEnchant","19","415","161","16","BottomLeft","","","","","Interface\TradeFrame\UI-TradeFrame-Highlight.blp","","","","","BACKGROUND","","","","","","","0|0.9375|0.62890625|1.0","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-Highlight.blp","",""
"trade","TradeHighlightPlayerEnchantMiddle","Texture","TradeHighlightPlayerEnchant","19","405","161","10","BOTTOM","TradeHighlightPlayerEnchantBottom","TOP","","","Interface\TradeFrame\UI-TradeFrame-Highlight.blp","","","","","BACKGROUND","","","","","","","0|0.0625|0.62890625|0.9375","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-Highlight.blp","",""
"trade","TradeHighlightRecipientEnchant","Frame","TradeFrame","189","370","161","61","TOPLEFT","TradeHighlightRecipient","BOTTOMLEFT","0","-4","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeHighlightRecipientEnchantTop","Texture","TradeHighlightRecipientEnchant","189","370","161","16","TOPLEFT","","","","","Interface\TradeFrame\UI-TradeFrame-Highlight.blp","","","","","BACKGROUND","","","","","","","0|0|0.62890625|0.0625","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-Highlight.blp","",""
"trade","TradeHighlightRecipientEnchantBottom","Texture","TradeHighlightRecipientEnchant","189","415","161","16","BottomLeft","","","","","Interface\TradeFrame\UI-TradeFrame-Highlight.blp","","","","","BACKGROUND","","","","","","","0|0.9375|0.62890625|1.0","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-Highlight.blp","",""
"trade","TradeHighlightRecipientEnchantMiddle","Texture","TradeHighlightRecipientEnchant","189","405","161","10","BOTTOM","TradeHighlightRecipientEnchantBottom","TOP","","","Interface\TradeFrame\UI-TradeFrame-Highlight.blp","","","","","BACKGROUND","","","","","","","0|0.0625|0.62890625|0.9375","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-Highlight.blp","",""
"trade","TradeRecipientItem1","Frame","TradeFrame","195","104","153","37","TOPLEFT","","","195","-104","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem1SlotTexture","Texture","TradeRecipientItem1","182","91","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"trade","TradeRecipientItem1NameFrame","Texture","TradeRecipientItem1","226","91","124","64","LEFT","TradeRecipientItem1SlotTexture","RIGHT","-20","0","Interface\QuestFrame\UI-QuestItemNameFrame.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\QuestFrame\UI-QuestItemNameFrame.blp","",""
"trade","TradeRecipientItem1Name","FontString","TradeRecipientItem1","241","108","90","30","LEFT","TradeRecipientItem1NameFrame","","15","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trade","TradeRecipientItem1ItemButton","Button","TradeRecipientItem1","","","","","TOPLEFT","TradeRecipientItem1","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem1ItemButton/NormalTexture","NormalTexture","TradeRecipientItem1ItemButton","","","","","","","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem2","Frame","TradeFrame","195","148","153","37","TOPLEFT","TradeRecipientItem1","BOTTOMLEFT","0","-7","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem2SlotTexture","Texture","TradeRecipientItem2","182","135","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"trade","TradeRecipientItem2NameFrame","Texture","TradeRecipientItem2","226","135","124","64","LEFT","TradeRecipientItem2SlotTexture","RIGHT","-20","0","Interface\QuestFrame\UI-QuestItemNameFrame.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\QuestFrame\UI-QuestItemNameFrame.blp","",""
"trade","TradeRecipientItem2Name","FontString","TradeRecipientItem2","241","152","90","30","LEFT","TradeRecipientItem2NameFrame","","15","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trade","TradeRecipientItem2ItemButton","Button","TradeRecipientItem2","","","","","TOPLEFT","TradeRecipientItem2","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem2ItemButton/NormalTexture","NormalTexture","TradeRecipientItem2ItemButton","","","","","","","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem3","Frame","TradeFrame","195","192","153","37","TOPLEFT","TradeRecipientItem2","BOTTOMLEFT","0","-7","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem3SlotTexture","Texture","TradeRecipientItem3","182","179","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"trade","TradeRecipientItem3NameFrame","Texture","TradeRecipientItem3","226","179","124","64","LEFT","TradeRecipientItem3SlotTexture","RIGHT","-20","0","Interface\QuestFrame\UI-QuestItemNameFrame.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\QuestFrame\UI-QuestItemNameFrame.blp","",""
"trade","TradeRecipientItem3Name","FontString","TradeRecipientItem3","241","196","90","30","LEFT","TradeRecipientItem3NameFrame","","15","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trade","TradeRecipientItem3ItemButton","Button","TradeRecipientItem3","","","","","TOPLEFT","TradeRecipientItem3","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem3ItemButton/NormalTexture","NormalTexture","TradeRecipientItem3ItemButton","","","","","","","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem4","Frame","TradeFrame","195","236","153","37","TOPLEFT","TradeRecipientItem3","BOTTOMLEFT","0","-7","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem4SlotTexture","Texture","TradeRecipientItem4","182","223","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"trade","TradeRecipientItem4NameFrame","Texture","TradeRecipientItem4","226","223","124","64","LEFT","TradeRecipientItem4SlotTexture","RIGHT","-20","0","Interface\QuestFrame\UI-QuestItemNameFrame.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\QuestFrame\UI-QuestItemNameFrame.blp","",""
"trade","TradeRecipientItem4Name","FontString","TradeRecipientItem4","241","240","90","30","LEFT","TradeRecipientItem4NameFrame","","15","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trade","TradeRecipientItem4ItemButton","Button","TradeRecipientItem4","","","","","TOPLEFT","TradeRecipientItem4","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem4ItemButton/NormalTexture","NormalTexture","TradeRecipientItem4ItemButton","","","","","","","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem5","Frame","TradeFrame","195","280","153","37","TOPLEFT","TradeRecipientItem4","BOTTOMLEFT","0","-7","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem5SlotTexture","Texture","TradeRecipientItem5","182","267","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"trade","TradeRecipientItem5NameFrame","Texture","TradeRecipientItem5","226","267","124","64","LEFT","TradeRecipientItem5SlotTexture","RIGHT","-20","0","Interface\QuestFrame\UI-QuestItemNameFrame.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\QuestFrame\UI-QuestItemNameFrame.blp","",""
"trade","TradeRecipientItem5Name","FontString","TradeRecipientItem5","241","284","90","30","LEFT","TradeRecipientItem5NameFrame","","15","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trade","TradeRecipientItem5ItemButton","Button","TradeRecipientItem5","","","","","TOPLEFT","TradeRecipientItem5","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem5ItemButton/NormalTexture","NormalTexture","TradeRecipientItem5ItemButton","","","","","","","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem6","Frame","TradeFrame","195","324","153","37","TOPLEFT","TradeRecipientItem5","BOTTOMLEFT","0","-7","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem6SlotTexture","Texture","TradeRecipientItem6","182","311","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"trade","TradeRecipientItem6NameFrame","Texture","TradeRecipientItem6","226","311","124","64","LEFT","TradeRecipientItem6SlotTexture","RIGHT","-20","0","Interface\QuestFrame\UI-QuestItemNameFrame.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\QuestFrame\UI-QuestItemNameFrame.blp","",""
"trade","TradeRecipientItem6Name","FontString","TradeRecipientItem6","241","328","90","30","LEFT","TradeRecipientItem6NameFrame","","15","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trade","TradeRecipientItem6ItemButton","Button","TradeRecipientItem6","","","","","TOPLEFT","TradeRecipientItem6","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem6ItemButton/NormalTexture","NormalTexture","TradeRecipientItem6ItemButton","","","","","","","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem7","Frame","TradeFrame","195","389","153","37","TOPLEFT","TradeRecipientItem6","BOTTOMLEFT","0","-28","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem7SlotTexture","Texture","TradeRecipientItem7","182","376","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"trade","TradeRecipientItem7NameFrame","Texture","TradeRecipientItem7","226","376","124","64","LEFT","TradeRecipientItem7SlotTexture","RIGHT","-20","0","Interface\QuestFrame\UI-QuestItemNameFrame.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\QuestFrame\UI-QuestItemNameFrame.blp","",""
"trade","TradeRecipientItem7Name","FontString","TradeRecipientItem7","241","393","90","30","LEFT","TradeRecipientItem7NameFrame","","15","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trade","TradeRecipientItem7ItemButton","Button","TradeRecipientItem7","","","","","TOPLEFT","TradeRecipientItem7","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem7ItemButton/NormalTexture","NormalTexture","TradeRecipientItem7ItemButton","","","","","","","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradeRecipientItem7/Texture","Texture","TradeRecipientItem7","195","389","62","62","TOPLEFT","","","0","0","Interface\TradeFrame\UI-TradeFrame-EnchantIcon.blp","","","","","ARTWORK","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\TradeFrame\UI-TradeFrame-EnchantIcon.blp","",""
"trade","TradePlayerItem1","Frame","TradeFrame","26","104","153","37","TOPLEFT","","","26","-104","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradePlayerItem1SlotTexture","Texture","TradePlayerItem1","13","91","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"trade","TradePlayerItem1NameFrame","Texture","TradePlayerItem1","57","91","124","64","LEFT","TradePlayerItem1SlotTexture","RIGHT","-20","0","Interface\QuestFrame\UI-QuestItemNameFrame.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\QuestFrame\UI-QuestItemNameFrame.blp","",""
"trade","TradePlayerItem1Name","FontString","TradePlayerItem1","72","108","90","30","LEFT","TradePlayerItem1NameFrame","","15","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trade","TradePlayerItem1ItemButton","Button","TradePlayerItem1","","","","","TOPLEFT","TradePlayerItem1","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradePlayerItem1ItemButton/NormalTexture","NormalTexture","TradePlayerItem1ItemButton","","","","","","","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradePlayerItem2","Frame","TradeFrame","26","148","153","37","TOPLEFT","TradePlayerItem1","BOTTOMLEFT","0","-7","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradePlayerItem2SlotTexture","Texture","TradePlayerItem2","13","135","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"trade","TradePlayerItem2NameFrame","Texture","TradePlayerItem2","57","135","124","64","LEFT","TradePlayerItem2SlotTexture","RIGHT","-20","0","Interface\QuestFrame\UI-QuestItemNameFrame.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\QuestFrame\UI-QuestItemNameFrame.blp","",""
"trade","TradePlayerItem2Name","FontString","TradePlayerItem2","72","152","90","30","LEFT","TradePlayerItem2NameFrame","","15","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trade","TradePlayerItem2ItemButton","Button","TradePlayerItem2","","","","","TOPLEFT","TradePlayerItem2","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradePlayerItem2ItemButton/NormalTexture","NormalTexture","TradePlayerItem2ItemButton","","","","","","","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradePlayerItem3","Frame","TradeFrame","26","192","153","37","TOPLEFT","TradePlayerItem2","BOTTOMLEFT","0","-7","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradePlayerItem3SlotTexture","Texture","TradePlayerItem3","13","179","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"trade","TradePlayerItem3NameFrame","Texture","TradePlayerItem3","57","179","124","64","LEFT","TradePlayerItem3SlotTexture","RIGHT","-20","0","Interface\QuestFrame\UI-QuestItemNameFrame.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\QuestFrame\UI-QuestItemNameFrame.blp","",""
"trade","TradePlayerItem3Name","FontString","TradePlayerItem3","72","196","90","30","LEFT","TradePlayerItem3NameFrame","","15","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trade","TradePlayerItem3ItemButton","Button","TradePlayerItem3","","","","","TOPLEFT","TradePlayerItem3","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradePlayerItem3ItemButton/NormalTexture","NormalTexture","TradePlayerItem3ItemButton","","","","","","","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradePlayerItem4","Frame","TradeFrame","26","236","153","37","TOPLEFT","TradePlayerItem3","BOTTOMLEFT","0","-7","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
"trade","TradePlayerItem4SlotTexture","Texture","TradePlayerItem4","13","223","64","64","TOPLEFT","","","-13","13","Interface\Buttons\UI-EmptySlot.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\Buttons\UI-EmptySlot.blp","",""
"trade","TradePlayerItem4NameFrame","Texture","TradePlayerItem4","57","223","124","64","LEFT","TradePlayerItem4SlotTexture","RIGHT","-20","0","Interface\QuestFrame\UI-QuestItemNameFrame.blp","","","","","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","interface.MPQ:Interface\QuestFrame\UI-QuestItemNameFrame.blp","",""
"trade","TradePlayerItem4Name","FontString","TradePlayerItem4","72","240","90","30","LEFT","TradePlayerItem4NameFrame","","15","0","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"trade","TradePlayerItem4ItemButton","Button","TradePlayerItem4","","","","","TOPLEFT","TradePlayerItem4","","","","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\TradeFrame.xml","","",""
