panel,element,type,parent,x,y,width,height,point,relativeTo,relativePoint,offsetX,offsetY,texture,font,fontPath,fontSize,color,layer,strata,bgFile,edgeFile,tileSize,edgeSize,insets,texCoords,source,assetSource,fontSource,coverage
"guild","GuildFrameLFGButton/PushedTexture","PushedTexture","GuildFrameLFGButton","314","39.5","20","20","","","","","","Interface\Buttons\UI-CheckBox-Down.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Down.blp","",""
"guild","GuildFrameLFGButton/HighlightTexture","HighlightTexture","GuildFrameLFGButton","314","39.5","20","20","","","","","","Interface\Buttons\UI-CheckBox-Highlight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Highlight.blp","",""
"guild","GuildFrameLFGButton/CheckedTexture","CheckedTexture","GuildFrameLFGButton","314","39.5","20","20","","","","","","Interface\Buttons\UI-CheckBox-Check.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-CheckBox-Check.blp","",""
"guild","GuildFrameGuildListToggleButton","Button","GuildFrame","245","440","32","32","LEFT","","","245","-200","Interface\Buttons\UI-SpellbookIcon-NextPage-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-SpellbookIcon-NextPage-Up.blp","",""
"guild","GuildFrameGuildListToggleButton/NormalTexture","NormalTexture","GuildFrameGuildListToggleButton","245","440","32","32","","","","","","Interface\Buttons\UI-SpellbookIcon-NextPage-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-SpellbookIcon-NextPage-Up.blp","",""
"guild","GuildFrameGuildListToggleButton/PushedTexture","PushedTexture","GuildFrameGuildListToggleButton","245","440","32","32","","","","","","Interface\Buttons\UI-SpellbookIcon-NextPage-Down.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-SpellbookIcon-NextPage-Down.blp","",""
"guild","GuildFrameGuildListToggleButton/DisabledTexture","DisabledTexture","GuildFrameGuildListToggleButton","245","440","32","32","","","","","","Interface\Buttons\UI-SpellbookIcon-NextPage-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-SpellbookIcon-NextPage-Disabled.blp","",""
"guild","GuildFrameGuildListToggleButton/HighlightTexture","HighlightTexture","GuildFrameGuildListToggleButton","245","440","32","32","","","","","","Interface\Buttons\UI-Common-MouseHilight.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-Common-MouseHilight.blp","",""
"guild","GuildFramePromoteButton","Button","GuildFrame","19","409","65","21","BOTTOMLEFT","","","19","82","Interface\Buttons\UI-Panel-Button-Up.blp","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"guild","GuildFramePromoteButton/NormalTexture","NormalTexture","GuildFramePromoteButton","19","409","65","21","","","","","","Interface\Buttons\UI-Panel-Button-Up.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","",""
"guild","GuildFramePromoteButton/PushedTexture","PushedTexture","GuildFramePromoteButton","19","409","65","21","","","","","","Interface\Buttons\UI-Panel-Button-Down.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Down.blp","",""
"guild","GuildFramePromoteButton/DisabledTexture","DisabledTexture","GuildFramePromoteButton","19","409","65","21","","","","","","Interface\Buttons\UI-Panel-Button-Disabled.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Disabled.blp","",""
"guild","GuildFramePromoteButton/HighlightTexture","HighlightTexture","GuildFramePromoteButton","19","409","65","21","","","","","","Interface\Buttons\UI-Panel-Button-Highlight.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Highlight.blp","",""
"guild","GuildFrameDemoteButton","Button","GuildFrame","91","409","65","21","LEFT","GuildFramePromoteButton","RIGHT","7","0","Interface\Buttons\UI-Panel-Button-Up.blp","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"guild","GuildFrameDemoteButton/NormalTexture","NormalTexture","GuildFrameDemoteButton","91","409","65","21","","","","","","Interface\Buttons\UI-Panel-Button-Up.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","",""
"guild","GuildFrameDemoteButton/PushedTexture","PushedTexture","GuildFrameDemoteButton","91","409","65","21","","","","","","Interface\Buttons\UI-Panel-Button-Down.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Down.blp","",""
"guild","GuildFrameDemoteButton/DisabledTexture","DisabledTexture","GuildFrameDemoteButton","91","409","65","21","","","","","","Interface\Buttons\UI-Panel-Button-Disabled.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Disabled.blp","",""
"guild","GuildFrameDemoteButton/HighlightTexture","HighlightTexture","GuildFrameDemoteButton","91","409","65","21","","","","","","Interface\Buttons\UI-Panel-Button-Highlight.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Highlight.blp","",""
"guild","GuildFrameRemoveMemberButton","Button","GuildFrame","163","409","86","21","LEFT","GuildFrameDemoteButton","RIGHT","7","0","Interface\Buttons\UI-Panel-Button-Up.blp","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"guild","GuildFrameRemoveMemberButton/NormalTexture","NormalTexture","GuildFrameRemoveMemberButton","163","409","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Up.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","",""
"guild","GuildFrameRemoveMemberButton/PushedTexture","PushedTexture","GuildFrameRemoveMemberButton","163","409","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Down.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Down.blp","",""
"guild","GuildFrameRemoveMemberButton/DisabledTexture","DisabledTexture","GuildFrameRemoveMemberButton","163","409","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Disabled.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Disabled.blp","",""
"guild","GuildFrameRemoveMemberButton/HighlightTexture","HighlightTexture","GuildFrameRemoveMemberButton","163","409","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Highlight.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Highlight.blp","",""
"guild","GuildFrameAddMemberButton","Button","GuildFrame","256","409","86","21","LEFT","GuildFrameRemoveMemberButton","RIGHT","7","0","Interface\Buttons\UI-Panel-Button-Up.blp","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"guild","GuildFrameAddMemberButton/NormalTexture","NormalTexture","GuildFrameAddMemberButton","256","409","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Up.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","",""
"guild","GuildFrameAddMemberButton/PushedTexture","PushedTexture","GuildFrameAddMemberButton","256","409","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Down.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Down.blp","",""
"guild","GuildFrameAddMemberButton/DisabledTexture","DisabledTexture","GuildFrameAddMemberButton","256","409","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Disabled.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Disabled.blp","",""
"guild","GuildFrameAddMemberButton/HighlightTexture","HighlightTexture","GuildFrameAddMemberButton","256","409","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Highlight.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Highlight.blp","",""
"guild","GuildFrameControlButton","Button","GuildFrame","256","383","86","21","BOTTOM","GuildFrameAddMemberButton","TOP","0","5","Interface\Buttons\UI-Panel-Button-Up.blp","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"guild","GuildFrameControlButton/NormalTexture","NormalTexture","GuildFrameControlButton","256","383","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Up.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","",""
"guild","GuildFrameControlButton/PushedTexture","PushedTexture","GuildFrameControlButton","256","383","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Down.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Down.blp","",""
"guild","GuildFrameControlButton/DisabledTexture","DisabledTexture","GuildFrameControlButton","256","383","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Disabled.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Disabled.blp","",""
"guild","GuildFrameControlButton/HighlightTexture","HighlightTexture","GuildFrameControlButton","256","383","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Highlight.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Highlight.blp","",""
"guild","GuildFrameGroupInviteButton","Button","GuildFrame","256","359","86","21","BOTTOM","GuildFrameControlButton","TOP","0","3","Interface\Buttons\UI-Panel-Button-Up.blp","GameFontNormal","Fonts\FRIZQT__.TTF","12","#FFD100FF","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"guild","GuildFrameGroupInviteButton/NormalTexture","NormalTexture","GuildFrameGroupInviteButton","256","359","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Up.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Up.blp","",""
"guild","GuildFrameGroupInviteButton/PushedTexture","PushedTexture","GuildFrameGroupInviteButton","256","359","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Down.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Down.blp","",""
"guild","GuildFrameGroupInviteButton/DisabledTexture","DisabledTexture","GuildFrameGroupInviteButton","256","359","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Disabled.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Disabled.blp","",""
"guild","GuildFrameGroupInviteButton/HighlightTexture","HighlightTexture","GuildFrameGroupInviteButton","256","359","86","21","","","","","","Interface\Buttons\UI-Panel-Button-Highlight.blp","","","","","","","","","","","","0|0|0.625|0.6875","patch.MPQ:Interface\FrameXML\UIPanelTemplates.xml","interface.MPQ:Interface\Buttons\UI-Panel-Button-Highlight.blp","",""
"guild","GuildFrameGuildMOTDToggleButton","Button","GuildFrame","196","357","16","16","LEFT","GuildFrameNotesLabel","LEFT","173","0","Interface\Buttons\UI-GuildButton-MOTD-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-GuildButton-MOTD-Up.blp","",""
"guild","GuildFrameGuildMOTDToggleButton/NormalTexture","NormalTexture","GuildFrameGuildMOTDToggleButton","196","357","16","16","","","","","","Interface\Buttons\UI-GuildButton-MOTD-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-GuildButton-MOTD-Up.blp","",""
"guild","GuildFrameGuildMOTDToggleButton/DisabledTexture","DisabledTexture","GuildFrameGuildMOTDToggleButton","196","357","16","16","","","","","","Interface\Buttons\UI-GuildButton-MOTD-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-GuildButton-MOTD-Disabled.blp","",""
"guild","GuildFrameGuildMOTDToggleButton/HighlightTexture","HighlightTexture","GuildFrameGuildMOTDToggleButton","196","357","16","16","","","","","","Interface\Buttons\UI-GuildButton-MOTD-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-GuildButton-MOTD-Up.blp","",""
"guild","GuildFramePublicNoteToggleButton","Button","GuildFrame","213","357","16","16","LEFT","GuildFrameGuildMOTDToggleButton","RIGHT","1","0","Interface\Buttons\UI-GuildButton-PublicNote-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-GuildButton-PublicNote-Up.blp","",""
"guild","GuildFramePublicNoteToggleButton/NormalTexture","NormalTexture","GuildFramePublicNoteToggleButton","213","357","16","16","","","","","","Interface\Buttons\UI-GuildButton-PublicNote-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-GuildButton-PublicNote-Up.blp","",""
"guild","GuildFramePublicNoteToggleButton/DisabledTexture","DisabledTexture","GuildFramePublicNoteToggleButton","213","357","16","16","","","","","","Interface\Buttons\UI-GuildButton-PublicNote-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-GuildButton-PublicNote-Disabled.blp","",""
"guild","GuildFramePublicNoteToggleButton/HighlightTexture","HighlightTexture","GuildFramePublicNoteToggleButton","213","357","16","16","","","","","","Interface\Buttons\UI-GuildButton-PublicNote-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-GuildButton-PublicNote-Up.blp","",""
"guild","GuildFrameOfficerNoteToggleButton","Button","GuildFrame","229","357","16","16","LEFT","GuildFramePublicNoteToggleButton","RIGHT","0","0","Interface\Buttons\UI-GuildButton-OfficerNote-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-GuildButton-OfficerNote-Up.blp","",""
"guild","GuildFrameOfficerNoteToggleButton/NormalTexture","NormalTexture","GuildFrameOfficerNoteToggleButton","229","357","16","16","","","","","","Interface\Buttons\UI-GuildButton-OfficerNote-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-GuildButton-OfficerNote-Up.blp","",""
"guild","GuildFrameOfficerNoteToggleButton/DisabledTexture","DisabledTexture","GuildFrameOfficerNoteToggleButton","229","357","16","16","","","","","","Interface\Buttons\UI-GuildButton-OfficerNote-Disabled.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-GuildButton-OfficerNote-Disabled.blp","",""
"guild","GuildFrameOfficerNoteToggleButton/HighlightTexture","HighlightTexture","GuildFrameOfficerNoteToggleButton","229","357","16","16","","","","","","Interface\Buttons\UI-GuildButton-OfficerNote-Up.blp","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","interface.MPQ:Interface\Buttons\UI-GuildButton-OfficerNote-Up.blp","",""
"guild","GuildFrameEditBox","Button","GuildFrame","23","372","225","30","TOPLEFT","GuildFrameNotesLabel","BOTTOMLEFT","0","0","","","","","","","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","","",""
"guild","GuildFrameEditBoxText","FontString","GuildFrameEditBox","23","372","225","30","TOPLEFT","","","","","","GameFontHighlightSmall","Fonts\FRIZQT__.TTF","10","#FFFFFFFF","BACKGROUND","","","","","","","","interface.MPQ:Interface\FrameXML\FriendsFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
